10 100 10 0 1 0.1
0.41708999999999996 0.24631377795089665 0.48756972617364 0.5323435775852243 0.4644332080482662 0.7551691081680236 0.0
0.4367000000000001 0.24722617138421413 0.5058522168141646 0.46389801298432964 0.4622049690521443 0.6466622850362848 0.2417388388296665
0.44449999999999995 0.24814551194184753 0.5075350416250981 0.416707752578547 0.4709892086398144 0.5640795124346571 0.24679930533542802
0.45904000000000006 0.2481698418631002 0.5115131336112165 0.3717920622291384 0.47162682194862704 0.486149759247236 0.24582874678880062
0.46821000000000007 0.2520240732428769 0.5210095897188112 0.34078262675416043 0.47597090209091497 0.42635935241208345 0.2512240049696102
0.47314000000000006 0.256314878195857 0.5267119026214947 0.3162666656120723 0.483576584454936 0.37507850001980136 0.25558919258963636
0.47975999999999996 0.25689688659658066 0.5269575012508249 0.2945113644775626 0.48461008922962256 0.3324944310785738 0.2564199856141982
0.49122 0.26470663709986786 0.530890057999709 0.2855207794728484 0.4866703628865411 0.3060841254968018 0.26281605764310084
0.49251 0.2594848735802103 0.530841271636775 0.26879477416412906 0.4862516604201408 0.2775004334685392 0.2581102755086762
0.49052 0.2658518081517323 0.535645574512749 0.2682012875706665 0.4901922895413314 0.2714188711239599 0.2665555763890449
0.49748 0.26666715782253275 0.538046528088136 0.26666715782253275 0.4983229342521753 0.26623471897766376 0.26623471897766376
0.41196999999999995 0.24062277183729372 0.5196623110175796 0.5446949495918383 0.4781499250414189 0.7660175553842968 0.0
0.43766999999999995 0.24416404853564702 0.506511471616656 0.4674585605521529 0.45722650885520333 0.648592270453443 0.24450052037889836
0.44701 0.24668433941045037 0.5078522025398265 0.4204359857447419 0.469334358748329 0.5664655273650967 0.24440632804503362
0.46525 0.24562246229112403 0.5085099680348507 0.3746359467554853 0.46784625931233165 0.48943078502983256 0.2400822940740315
0.47469 0.2581353425724562 0.5240156549055602 0.34756398183280707 0.48558195215274397 0.4301328211770047 0.2545450258488471
0.4791700000000001 0.25900442548646835 0.527674122040306 0.3190056657085857 0.4817439770511829 0.3754799932685791 0.25721414771023154
0.48590999999999995 0.25704811362512 0.5219159490085791 0.29660435675825314 0.48421772386249196 0.33839589145743515 0.2601156921753251
0.49589999999999995 0.25894441819279973 0.5280500544130383 0.28032910689609297 0.479120247507761 0.3009483411739999 0.2574541001557915
0.49718 0.2633391156342199 0.5323574930686586 0.2726285553823201 0.49004303754536915 0.2805917574325827 0.26151598253249086
0.5043099999999999 0.265213405755954 0.5372364613199426 0.26729190339980236 0.49015002472015 0.2703150666917788 0.2660212194777956
0.50777 0.26824230839811336 0.5439934736738069 0.26824230839811336 0.4919545918038309 0.26682309719708086 0.26682309719708086
0.4280299999999999 0.23967969338395703 0.49599720627653326 0.5236783311823733 0.4413936261079299 0.7422064978476088 0.0
0.44576 0.23832610648765962 0.4996308416738984 0.4636526715412316 0.4567193613622393 0.6479256320139051 0.22833345295242485
0.45401 0.2452164267176749 0.5040894810727261 0.41841365018110754 0.46374962373069495 0.5639009270732408 0.23816568447957884
0.47104999999999997 0.2521235298382455 0.5179779480470732 0.3767370592116912 0.4720976967410296 0.48766794399941255 0.24601363301273974
0.48583999999999994 0.2616308376923967 0.525603993963525 0.34784055250424445 0.48892201731418355 0.43112568073657526 0.2609849146147136
0.4905799999999999 0.25977774480374943 0.5268759346162074 0.3191959447338629 0.48564025879811595 0.37376766823158564 0.2538462963837054
0.49632 0.2619581003782671 0.532470015871191 0.29986590022923665 0.49075733940881894 0.3372538996847719 0.26059556302849163
0.49674 0.26150274984342986 0.528709421089753 0.2827265607469622 0.49435636637054253 0.3028491203050573 0.25988633606277484
0.50967 0.26746083723232106 0.544171036961249 0.27705317550889746 0.48508734797743225 0.28633732327430894 0.26636672647400744
0.51199 0.2634853686614395 0.5319779893811503 0.265867376347335 0.49357279033408324 0.2691930935093958 0.26424629961480856
0.50576 0.26356137493797555 0.5332327516501889 0.26356137493797555 0.49350033582055736 0.26417492307373097 0.26417492307373097
0.43449999999999994 0.2442148445260485 0.5028715486289305 0.5245750384290401 0.4523620094562693 0.7441946267250112 0.0
0.44933999999999996 0.2481960665229343 0.5100840024150995 0.46626619783029377 0.4574420568099336 0.6467708561299709 0.2440924467707012
0.44127999999999995 0.2351937767313264 0.4971423069582007 0.4154869369273159 0.45228593589770555 0.5609571677715736 0.23528715830674185
0.47236999999999996 0.25082934560799697 0.5141453943991308 0.375110195247295 0.4665217391109123 0.48510408400932176 0.2440950160726912
